CUI|name|file|TUI|STY
C0699992|Lasix|0477.concept|T109|Organic Chemical
C0699992|Lasix|0477.concept|T121|Pharmacologic Substance
C0699992|Lasix|0477.concept|T109|Organic Chemical
C0699992|Lasix|0477.concept|T121|Pharmacologic Substance
C0699992|Lasix|176318078_a.concept|T109|Organic Chemical
C0699992|Lasix|176318078_a.concept|T121|Pharmacologic Substance
C0699992|Lasix|176318078_a.concept|T109|Organic Chemical
C0699992|Lasix|176318078_a.concept|T121|Pharmacologic Substance
C0699992|Lasix|176318078_a.concept|T109|Organic Chemical
C0699992|Lasix|176318078_a.concept|T121|Pharmacologic Substance
C0699992|Lasix|284487129.concept|T109|Organic Chemical
C0699992|Lasix|284487129.concept|T121|Pharmacologic Substance
C0699992|Lasix|284487129.concept|T109|Organic Chemical
C0699992|Lasix|284487129.concept|T121|Pharmacologic Substance
C0699992|Lasix|284487129.concept|T109|Organic Chemical
C0699992|Lasix|284487129.concept|T121|Pharmacologic Substance
C0699992|Lasix|284487129.concept|T109|Organic Chemical
C0699992|Lasix|284487129.concept|T121|Pharmacologic Substance
C0699992|Lasix|433651389.concept|T109|Organic Chemical
C0699992|Lasix|433651389.concept|T121|Pharmacologic Substance
C0699992|Lasix|433651389.concept|T109|Organic Chemical
C0699992|Lasix|433651389.concept|T121|Pharmacologic Substance
C0699992|Lasix|517414339.concept|T109|Organic Chemical
C0699992|Lasix|517414339.concept|T121|Pharmacologic Substance
C0699992|Lasix|517414339.concept|T109|Organic Chemical
C0699992|Lasix|517414339.concept|T121|Pharmacologic Substance
C0699992|Lasix|723989226.concept|T109|Organic Chemical
C0699992|Lasix|723989226.concept|T121|Pharmacologic Substance
C0699992|Lasix|723989226.concept|T109|Organic Chemical
C0699992|Lasix|723989226.concept|T121|Pharmacologic Substance
C0699992|Lasix|723989226.concept|T109|Organic Chemical
C0699992|Lasix|723989226.concept|T121|Pharmacologic Substance
C0699992|Lasix|974381789.concept|T109|Organic Chemical
C0699992|Lasix|974381789.concept|T121|Pharmacologic Substance
C0360583|Triamcinolone cream|0062.concept|T200|Clinical Drug
C1251997|Miconazole cream|0062.concept|T200|Clinical Drug
C0720466|Flovent|0062.concept|T109|Organic Chemical
C0720466|Flovent|0062.concept|T121|Pharmacologic Substance
C0065374|Lisinopril|0062.concept|T116|Amino Acid, Peptide, or Protein
C0065374|Lisinopril|0062.concept|T121|Pharmacologic Substance
C0065374|lisinopril|0098.concept|T116|Amino Acid, Peptide, or Protein
C0065374|lisinopril|0098.concept|T121|Pharmacologic Substance
C0065374|Lisinopril|0390.concept|T116|Amino Acid, Peptide, or Protein
C0065374|Lisinopril|0390.concept|T121|Pharmacologic Substance
C0065374|lisinopril|0476.concept|T116|Amino Acid, Peptide, or Protein
C0065374|lisinopril|0476.concept|T121|Pharmacologic Substance
C0065374|LISINOPRIL|638157550_SC.concept|T116|Amino Acid, Peptide, or Protein
C0065374|LISINOPRIL|638157550_SC.concept|T121|Pharmacologic Substance
C0032825|KCl|0062.concept|T121|Pharmacologic Substance
C0032825|KCl|0062.concept|T197|Inorganic Chemical
C0032825|Potassium chloride|0086.concept|T121|Pharmacologic Substance
C0032825|Potassium chloride|0086.concept|T197|Inorganic Chemical
C0032825|Kay-Ceil|0090.concept|T121|Pharmacologic Substance
C0032825|Kay-Ceil|0090.concept|T197|Inorganic Chemical
C0032825|potassium chloride|0334.concept|T121|Pharmacologic Substance
C0032825|potassium chloride|0334.concept|T197|Inorganic Chemical
C0032825|Potassium chloride|0467.concept|T121|Pharmacologic Substance
C0032825|Potassium chloride|0467.concept|T197|Inorganic Chemical
C0032825|Potassium chloride|0467.concept|T121|Pharmacologic Substance
C0032825|Potassium chloride|0467.concept|T197|Inorganic Chemical
C0032825|K-Dur|0476.concept|T121|Pharmacologic Substance
C0032825|K-Dur|0476.concept|T197|Inorganic Chemical
C0032825|KCL|0477.concept|T121|Pharmacologic Substance
C0032825|KCL|0477.concept|T197|Inorganic Chemical
C0032825|Kay Ciel|433651389.concept|T121|Pharmacologic Substance
C0032825|Kay Ciel|433651389.concept|T197|Inorganic Chemical
C0032825|K-Dur|517414339.concept|T121|Pharmacologic Substance
C0032825|K-Dur|517414339.concept|T197|Inorganic Chemical
C0032825|K-Dur|517414339.concept|T121|Pharmacologic Substance
C0032825|K-Dur|517414339.concept|T197|Inorganic Chemical
C0032825|POTASSIUM CHLORIDE|638157550_SC.concept|T121|Pharmacologic Substance
C0032825|POTASSIUM CHLORIDE|638157550_SC.concept|T197|Inorganic Chemical
C0032825|KCL|638157550_SC.concept|T121|Pharmacologic Substance
C0032825|KCL|638157550_SC.concept|T197|Inorganic Chemical
C0876139|Protonix|0062.concept|T109|Organic Chemical
C0876139|Protonix|0062.concept|T121|Pharmacologic Substance
C0593906|Lipitor|0062.concept|T109|Organic Chemical
C0593906|Lipitor|0062.concept|T121|Pharmacologic Substance
C0593906|Lipitor|0062.concept|T109|Organic Chemical
C0593906|Lipitor|0062.concept|T121|Pharmacologic Substance
C0593906|Lipitor|101407944_PUMC.concept|T109|Organic Chemical
C0593906|Lipitor|101407944_PUMC.concept|T121|Pharmacologic Substance
C0593906|Lipitor|101407944_PUMC.concept|T109|Organic Chemical
C0593906|Lipitor|101407944_PUMC.concept|T121|Pharmacologic Substance
C0025605|Methadone|0062.concept|T109|Organic Chemical
C0025605|Methadone|0062.concept|T121|Pharmacologic Substance
C1384666|poor hearing|0062.concept|T047|Disease or Syndrome
C1384666|hard of hearing|101407944_PUMC.concept|T047|Disease or Syndrome
C0004339|auscultation|0062.concept|T060|Diagnostic Procedure
C0004339|auscultation|0070.concept|T060|Diagnostic Procedure
C0004339|auscultation|0086.concept|T060|Diagnostic Procedure
C0004339|auscultation|0094.concept|T060|Diagnostic Procedure
C0004339|auscultation|0174.concept|T060|Diagnostic Procedure
C0004339|auscultation|0250.concept|T060|Diagnostic Procedure
C0004339|auscultation|0286.concept|T060|Diagnostic Procedure
C0004339|auscultation|0338.concept|T060|Diagnostic Procedure
C0004339|auscultation|0358.concept|T060|Diagnostic Procedure
C0004339|auscultation|0428.concept|T060|Diagnostic Procedure
C0004339|auscultation|0431.concept|T060|Diagnostic Procedure
C0004339|auscultation|105732749.concept|T060|Diagnostic Procedure
C0004339|auscultation|156406283.concept|T060|Diagnostic Procedure
C0004339|auscultation|284487129.concept|T060|Diagnostic Procedure
C0004339|auscultation|320422564.concept|T060|Diagnostic Procedure
C0004339|auscultation|433651389.concept|T060|Diagnostic Procedure
C0004339|auscultation|498710998.concept|T060|Diagnostic Procedure
C0004339|auscultation|989519730_WGH.concept|T060|Diagnostic Procedure
C1706488|DP|0062.concept|T042|Organ or Tissue Function
C1706488|dorsalis pedis pulses|176318078_a.concept|T042|Organ or Tissue Function
C0085610|sinus brady|0062.concept|T046|Pathologic Function
C0085610|sinus bradycardia|0070.concept|T046|Pathologic Function
C0232326|STT wave abnormalities|0062.concept|T033|Finding
C0232326|ST segment changes|0390.concept|T033|Finding
C0232326|ST-T wave changes|0476.concept|T033|Finding
C0232326|ST segment|974381789.concept|T033|Finding
C0027051|MI|0062.concept|T047|Disease or Syndrome
C0027051|MI|0062.concept|T047|Disease or Syndrome
C0027051|myocardial infarction|0086.concept|T047|Disease or Syndrome
C0027051|myocardial infarction|0314.concept|T047|Disease or Syndrome
C0027051|myocardial infarction|0314.concept|T047|Disease or Syndrome
C0027051|myocardial infarction|0362.concept|T047|Disease or Syndrome
C0027051|a myocardial infarction|0362.concept|T047|Disease or Syndrome
C0027051|MYOCARDIAL INFARCTION|0467.concept|T047|Disease or Syndrome
C0027051|myocardial infarction|0467.concept|T047|Disease or Syndrome
C0027051|myocardial infarction|0467.concept|T047|Disease or Syndrome
C0027051|formyocardial infarction|0467.concept|T047|Disease or Syndrome
C0027051|mi|0468.concept|T047|Disease or Syndrome
C0027051|MI|0468.concept|T047|Disease or Syndrome
C0027051|MI|0468.concept|T047|Disease or Syndrome
C0027051|mi|0468.concept|T047|Disease or Syndrome
C0027051|MI|0476.concept|T047|Disease or Syndrome
C0027051|MI|0476.concept|T047|Disease or Syndrome
C0027051|myocardial infarction|156406283.concept|T047|Disease or Syndrome
C0027051|myocardial infarction|284487129.concept|T047|Disease or Syndrome
C0027051|myocardial infarction|284487129.concept|T047|Disease or Syndrome
C0027051|a myocardial infarction|284487129.concept|T047|Disease or Syndrome
C1271630|cardiac markers|0062.concept|T059|Laboratory Procedure
C1998088|the stress portion|0062.concept|T079|Temporal Concept
C0020649|hypotension|0062.concept|T033|Finding
C0020649|hypotension|0062.concept|T033|Finding
C0020649|hypotension|0098.concept|T033|Finding
C0020649|hypotensive|0410.concept|T033|Finding
C0430462|a cardiac echo ( transthoracic echocardiogram )|0062.concept|T060|Diagnostic Procedure
C0430462|transthoracic echocardiogram|0062.concept|T060|Diagnostic Procedure
C0430462|a TTE|0266.concept|T060|Diagnostic Procedure
C0430462|His TTE|0266.concept|T060|Diagnostic Procedure
C0428772|LV ejection fraction|0062.concept|T201|Clinical Attribute
C0428772|left ventricular ejection fraction|0390.concept|T201|Clinical Attribute
C0456181|RVSP|0062.concept|T033|Finding
C0520541|a hypotensive episode|0062.concept|T047|Disease or Syndrome
C0520541|a hypotensive episode|0062.concept|T047|Disease or Syndrome
C0520541|hypotensive|0314.concept|T047|Disease or Syndrome
C0520541|hypotensive|0314.concept|T047|Disease or Syndrome
C0520541|a hypotensive episode|0362.concept|T047|Disease or Syndrome
C2317227|fluid bolus|0062.concept|T061|Therapeutic or Preventive Procedure
C2317227|fluid boluses|0062.concept|T061|Therapeutic or Preventive Procedure
C0948268|her tenuous hemodynamic status|0062.concept|T047|Disease or Syndrome
C0948268|hemodynamic instability|0314.concept|T047|Disease or Syndrome
C1384495|This stress test|0062.concept|T060|Diagnostic Procedure
C0022116|ischemia|0062.concept|T046|Pathologic Function
C0022116|ischemia|0086.concept|T046|Pathologic Function
C0022116|ischemia|0266.concept|T046|Pathologic Function
C0022116|ischemia|0410.concept|T046|Pathologic Function
C0022116|ischemia|0467.concept|T046|Pathologic Function
C0022116|ischemic|284487129.concept|T046|Pathologic Function
C0022116|ischemia|638157550_SC.concept|T046|Pathologic Function
C0022116|ische|638157550_SC.concept|T046|Pathologic Function
C0232174|an EF|0062.concept|T042|Organ or Tissue Function
C0232174|Ejection fraction|0086.concept|T042|Organ or Tissue Function
C0232174|EF|0266.concept|T042|Organ or Tissue Function
C0232174|an ejection fraction|0302.concept|T042|Organ or Tissue Function
C0232174|an ejection fraction|0302.concept|T042|Organ or Tissue Function
C0232174|an ejection fraction|0318.concept|T042|Organ or Tissue Function
C0232174|ejection fraction|0362.concept|T042|Organ or Tissue Function
C0232174|EJECTION FRACTION|0461.concept|T042|Organ or Tissue Function
C0232174|ejection fraction|0461.concept|T042|Organ or Tissue Function
C0232174|EF|0468.concept|T042|Organ or Tissue Function
C0232174|ejection fraction|0477.concept|T042|Organ or Tissue Function
C0232174|an EF|101407944_PUMC.concept|T042|Organ or Tissue Function
C0232174|an ejection fraction|284487129.concept|T042|Organ or Tissue Function
C0232174|ejection fraction|433651389.concept|T042|Organ or Tissue Function
C0232174|ejection fraction|498710998.concept|T042|Organ or Tissue Function
C0232174|an ejection fraction|974381789.concept|T042|Organ or Tissue Function
C0012963|dobutamine|0062.concept|T109|Organic Chemical
C0012963|dobutamine|0062.concept|T121|Pharmacologic Substance
C0012963|dobutamine|0266.concept|T109|Organic Chemical
C0012963|dobutamine|0266.concept|T121|Pharmacologic Substance
C0574066|increased dyspnea|0062.concept|T184|Sign or Symptom
C0574066|increased shortness of breath|0334.concept|T184|Sign or Symptom
C0574066|progressive shortness of breath|332803550.concept|T184|Sign or Symptom
C0574066|increasing shortness of breath|723989226.concept|T184|Sign or Symptom
C0282386|levofloxacin|0062.concept|T109|Organic Chemical
C0282386|levofloxacin|0062.concept|T195|Antibiotic
C0282386|levofloxacin|0098.concept|T109|Organic Chemical
C0282386|levofloxacin|0098.concept|T195|Antibiotic
C0282386|levofloxacin|0098.concept|T109|Organic Chemical
C0282386|levofloxacin|0098.concept|T195|Antibiotic
C0282386|levofloxacin|0098.concept|T109|Organic Chemical
C0282386|levofloxacin|0098.concept|T195|Antibiotic
C0282386|LEVOFLOXACIN|0214.concept|T109|Organic Chemical
C0282386|LEVOFLOXACIN|0214.concept|T195|Antibiotic
C0282386|LEVOFLOXACIN|0214.concept|T109|Organic Chemical
C0282386|LEVOFLOXACIN|0214.concept|T195|Antibiotic
C0282386|LEVOFLOXACIN|0214.concept|T109|Organic Chemical
C0282386|LEVOFLOXACIN|0214.concept|T195|Antibiotic
C0282386|LEVOFLOXACIN|0214.concept|T109|Organic Chemical
C0282386|LEVOFLOXACIN|0214.concept|T195|Antibiotic
C0282386|Levo|0214.concept|T109|Organic Chemical
C0282386|Levo|0214.concept|T195|Antibiotic
C0282386|LEVOFLOXACIN|0214.concept|T109|Organic Chemical
C0282386|LEVOFLOXACIN|0214.concept|T195|Antibiotic
C0282386|LEVOFLOXACIN|0278.concept|T109|Organic Chemical
C0282386|LEVOFLOXACIN|0278.concept|T195|Antibiotic
C0282386|a levofloxacin|0278.concept|T109|Organic Chemical
C0282386|a levofloxacin|0278.concept|T195|Antibiotic
C0282386|LEVOFLOXACIN|0278.concept|T109|Organic Chemical
C0282386|LEVOFLOXACIN|0278.concept|T195|Antibiotic
C0282386|Levo|0278.concept|T109|Organic Chemical
C0282386|Levo|0278.concept|T195|Antibiotic
C0282386|LEVOFLOXACIN|0278.concept|T109|Organic Chemical
C0282386|LEVOFLOXACIN|0278.concept|T195|Antibiotic
C0282386|levofloxacin|0463.concept|T109|Organic Chemical
C0282386|levofloxacin|0463.concept|T195|Antibiotic
C0282386|Levofloxacin|101407944_PUMC.concept|T109|Organic Chemical
C0282386|Levofloxacin|101407944_PUMC.concept|T195|Antibiotic
C0282386|Levofloxacin|433651389.concept|T109|Organic Chemical
C0282386|Levofloxacin|433651389.concept|T195|Antibiotic
C0282386|Levofloxacin|433651389.concept|T109|Organic Chemical
C0282386|Levofloxacin|433651389.concept|T195|Antibiotic
C0282386|Levofloxacin|433651389.concept|T109|Organic Chemical
C0282386|Levofloxacin|433651389.concept|T195|Antibiotic
C0282386|Levofloxacin|622086964.concept|T109|Organic Chemical
C0282386|Levofloxacin|622086964.concept|T195|Antibiotic
C0282386|Her levofloxacin|622086964.concept|T109|Organic Chemical
C0282386|Her levofloxacin|622086964.concept|T195|Antibiotic
C0042029|UTI|0062.concept|T047|Disease or Syndrome
C0042029|UTI|0278.concept|T047|Disease or Syndrome
C0042029|Urinary tract infection|0334.concept|T047|Disease or Syndrome
C0042029|urinary tract infection|0334.concept|T047|Disease or Syndrome
C0042029|URINARY TRACT INFECTION|320422564.concept|T047|Disease or Syndrome
C0239574|low-grade fevers|0062.concept|T033|Finding
C0239574|low grade temperatures|0338.concept|T033|Finding
C0007561|ceftriaxone|0062.concept|T109|Organic Chemical
C0007561|ceftriaxone|0062.concept|T195|Antibiotic
C0052796|azithromycin|0062.concept|T109|Organic Chemical
C0052796|azithromycin|0062.concept|T195|Antibiotic
C0018155|gram-positive cocci|0062.concept|T007|Bacterium
C0042313|vancomycin|0062.concept|T116|Amino Acid, Peptide, or Protein
C0042313|vancomycin|0062.concept|T195|Antibiotic
C0042313|her vancomycin|0062.concept|T116|Amino Acid, Peptide, or Protein
C0042313|her vancomycin|0062.concept|T195|Antibiotic
C0042313|vancomycin|0062.concept|T116|Amino Acid, Peptide, or Protein
C0042313|vancomycin|0062.concept|T195|Antibiotic
C0042313|Vancomycin|0062.concept|T116|Amino Acid, Peptide, or Protein
C0042313|Vancomycin|0062.concept|T195|Antibiotic
C0042313|vancomycin|0062.concept|T116|Amino Acid, Peptide, or Protein
C0042313|vancomycin|0062.concept|T195|Antibiotic
C0042313|vancomycin|0098.concept|T116|Amino Acid, Peptide, or Protein
C0042313|vancomycin|0098.concept|T195|Antibiotic
C0042313|vancomycin|0098.concept|T116|Amino Acid, Peptide, or Protein
C0042313|vancomycin|0098.concept|T195|Antibiotic
C0042313|vancomycin|0098.concept|T116|Amino Acid, Peptide, or Protein
C0042313|vancomycin|0098.concept|T195|Antibiotic
C0042313|Vancomycin|0463.concept|T116|Amino Acid, Peptide, or Protein
C0042313|Vancomycin|0463.concept|T195|Antibiotic
C0042313|Vancomycin|0477.concept|T116|Amino Acid, Peptide, or Protein
C0042313|Vancomycin|0477.concept|T195|Antibiotic
C0004611|These bacteria|0062.concept|T007|Bacterium
C0004611|bacteria|0090.concept|T007|Bacterium
C0004611|bacteria|433651389.concept|T007|Bacterium
C1265292|MRSA|0062.concept|T007|Bacterium
C0179740|PICC line|0062.concept|T074|Medical Device
C0179740|a PICC line|0098.concept|T074|Medical Device
C0994475|pills|0062.concept|T122|Biomedical or Dental Material
C1142536|MRSA pneumonia|0062.concept|T047|Disease or Syndrome
C0878881|nasal cannula|0062.concept|T074|Medical Device
C0878881|nasal cannula|0098.concept|T074|Medical Device
C0878881|nasal cannula|0467.concept|T074|Medical Device
C0020542|pulmonary hypertension|0062.concept|T046|Pathologic Function
C0020542|pulmonary hypertension|0130.concept|T046|Pathologic Function
C0020542|pulmonary hypertension|0130.concept|T046|Pathologic Function
C0020542|pulmonary hypertension|0130.concept|T046|Pathologic Function
C0020542|pulmonary hypertension|0314.concept|T046|Pathologic Function
C0020542|pulmonary hypertension|0314.concept|T046|Pathologic Function
